"","icc","FeatureName"
"333",0.980478503648921,"wavelet.LHH_glcm_SumAverage"
"334",0.995285015692672,"wavelet.LHH_glcm_SumEntropy"
"335",0.989148406746603,"wavelet.LHH_glcm_SumSquares"
"336",0.997680372040604,"wavelet.LHH_glrlm_GrayLevelNonUniformity"
"337",0.993465487107785,"wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized"
"338",0.985423097362002,"wavelet.LHH_glrlm_GrayLevelVariance"
"339",0.962087436494791,"wavelet.LHH_glrlm_HighGrayLevelRunEmphasis"
"340",0.995897612874047,"wavelet.LHH_glrlm_LongRunEmphasis"
"341",0.955978803385971,"wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis"
"342",0.998900768069418,"wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis"
"343",0.998419366057341,"wavelet.LHH_glrlm_LowGrayLevelRunEmphasis"
"344",0.989502427847936,"wavelet.LHH_glrlm_RunEntropy"
"345",0.996046227542346,"wavelet.LHH_glrlm_RunLengthNonUniformity"
"346",0.991745695995666,"wavelet.LHH_glrlm_RunLengthNonUniformityNormalized"
"347",0.993043736972507,"wavelet.LHH_glrlm_RunPercentage"
"348",0.995864191766392,"wavelet.LHH_glrlm_RunVariance"
"349",0.993092653973765,"wavelet.LHH_glrlm_ShortRunEmphasis"
"350",0.96390155258447,"wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis"
"351",0.998220502344477,"wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis"
"352",0.987957990689344,"wavelet.LHH_glszm_GrayLevelNonUniformity"
"353",0.997373012422475,"wavelet.LHH_glszm_GrayLevelNonUniformityNormalized"
"354",0.984804305088324,"wavelet.LHH_glszm_GrayLevelVariance"
"355",0.958114882755023,"wavelet.LHH_glszm_HighGrayLevelZoneEmphasis"
"356",0.999121514442304,"wavelet.LHH_glszm_LargeAreaEmphasis"
"357",0.995236017632964,"wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis"
"358",0.999735922769924,"wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis"
"359",0.9950329777832,"wavelet.LHH_glszm_LowGrayLevelZoneEmphasis"
"360",0.991463279838122,"wavelet.LHH_glszm_SizeZoneNonUniformity"
"361",0.817885216226757,"wavelet.LHH_glszm_SizeZoneNonUniformityNormalized"
"362",0.813307920599673,"wavelet.LHH_glszm_SmallAreaEmphasis"
"363",0.931977002598186,"wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis"
"364",0.992978335579469,"wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis"
"365",0.99315313140173,"wavelet.LHH_glszm_ZoneEntropy"
"366",0.974853195414947,"wavelet.LHH_glszm_ZonePercentage"
"367",0.999120941724973,"wavelet.LHH_glszm_ZoneVariance"
"368",0.990626921071498,"wavelet.LHH_gldm_DependenceEntropy"
"369",0.997736148593748,"wavelet.LHH_gldm_DependenceNonUniformity"
"370",0.988189286426533,"wavelet.LHH_gldm_DependenceNonUniformityNormalized"
"371",0.974155993131334,"wavelet.LHH_gldm_DependenceVariance"
"372",0.99757913444386,"wavelet.LHH_gldm_GrayLevelNonUniformity"
"373",0.985891055579837,"wavelet.LHH_gldm_GrayLevelVariance"
"374",0.961945829048951,"wavelet.LHH_gldm_HighGrayLevelEmphasis"
"375",0.994646531419612,"wavelet.LHH_gldm_LargeDependenceEmphasis"
"376",0.952813263096226,"wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis"
"377",0.998997477871934,"wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis"
"378",0.998596190432973,"wavelet.LHH_gldm_LowGrayLevelEmphasis"
"379",0.971333283596182,"wavelet.LHH_gldm_SmallDependenceEmphasis"
"380",0.944581149705785,"wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis"
"381",0.994768513800614,"wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis"
"382",0.997718071315882,"wavelet.LHH_ngtdm_Busyness"
"383",0.990012594640283,"wavelet.LHH_ngtdm_Coarseness"
"384",0.950781699186701,"wavelet.LHH_ngtdm_Complexity"
"385",0.994101425926835,"wavelet.LHH_ngtdm_Contrast"
"386",0.961960545596626,"wavelet.LHH_ngtdm_Strength"
"387",0.99528603622856,"wavelet.HLL_firstorder_10Percentile"
"388",0.997575734369984,"wavelet.HLL_firstorder_90Percentile"
"389",0.996539316006242,"wavelet.HLL_firstorder_Energy"
"390",0.998681582805212,"wavelet.HLL_firstorder_Entropy"
"391",0.999200226428218,"wavelet.HLL_firstorder_InterquartileRange"
"392",0.999119896205476,"wavelet.HLL_firstorder_Kurtosis"
"393",0.999999999999996,"wavelet.HLL_firstorder_Maximum"
"394",0.998877923431172,"wavelet.HLL_firstorder_MeanAbsoluteDeviation"
"395",0.99563286774733,"wavelet.HLL_firstorder_Mean"
"396",0.977311597822692,"wavelet.HLL_firstorder_Median"
"397",0.995833820742032,"wavelet.HLL_firstorder_Minimum"
"398",0.998860205202536,"wavelet.HLL_firstorder_Range"
"399",0.99855346935276,"wavelet.HLL_firstorder_RobustMeanAbsoluteDeviation"
"400",0.995938450346938,"wavelet.HLL_firstorder_RootMeanSquared"
"401",0.992812135775076,"wavelet.HLL_firstorder_Skewness"
"402",0.996539316020191,"wavelet.HLL_firstorder_TotalEnergy"
